idx,symbol,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining,selection_policy,opened_at,closed_at,entry_mode,entry,sl,tp1,tp2,tp3,exit_price,exit_reason,raw_pnl_r,cost_r,pnl_r,bars_held,exit_i,tp1_real_touch,tp2_real_touch,tp3_real_touch,v56_production,exit_policy
12296,UNKNOWN,2025-10-07 13:45:00,2025-10-07,LIQUIDITY_SWEEP,Long,90.9248,90.9248,sweep_low;reclaim,41.2883,-0.0925,3.8928,0.1523,13,1,0,3.9557,1.0111,False,False,0.2036,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-07 14:00:00,2025-10-07 14:00:00,NEXT_BAR_OPEN_REALISTIC,123825.4,123503.68571429,124098.85714286,124291.88571429,124533.17142857,123503.68571429,SL,-1.0,0.07,-1.07,0,12297,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12393,UNKNOWN,2025-10-08 14:00:00,2025-10-08,LIQUIDITY_SWEEP,Short,85.2621,85.2621,sweep_high;reclaim,46.9973,0.5455,2.3069,0.286,14,2,0,0.941,2.7935,False,False,0.748,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-08 14:15:00,2025-10-08 14:30:00,NEXT_BAR_OPEN_REALISTIC,122761.3,122761.3,122410.28035714,122162.50178571,121852.77857143,122761.3,BE_AFTER_TP1,0.2975,0.07,0.2275,1,12395,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12492,UNKNOWN,2025-10-09 14:45:00,2025-10-09,LIQUIDITY_SWEEP,Long,88.9878,88.9878,sweep_low;reclaim,32.3436,-0.0271,4.6361,0.038,14,3,1,4.4497,0.1027,False,False,0.0226,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-09 15:00:00,2025-10-09 15:45:00,NEXT_BAR_OPEN_REALISTIC,121235.1,120672.13571429,121713.61964286,122051.39821429,122473.62142857,120672.13571429,SL,-1.0,0.07,-1.07,3,12496,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12591,UNKNOWN,2025-10-10 15:30:00,2025-10-10,LIQUIDITY_SWEEP,Long,94.8535,94.8535,sweep_low;reclaim,28.9119,-0.4243,5.1885,0.2966,15,4,0,4.9644,0.5538,False,False,0.1004,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-10 15:45:00,2025-10-10 15:45:00,NEXT_BAR_OPEN_REALISTIC,119520.0,118920.35,120029.7025,120389.4925,120839.23,118920.35,SL,-1.0,0.07,-1.07,0,12592,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12614,UNKNOWN,2025-10-10 21:15:00,2025-10-10,LIQUIDITY_SWEEP,Long,93.9315,93.9315,sweep_low;reclaim,11.8382,-1.1036,8.1154,0.268,21,4,1,5.2617,0.0587,False,False,0.011,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-10 21:30:00,2025-10-10 21:45:00,NEXT_BAR_OPEN_REALISTIC,109183.0,109668.60535714,110834.05821429,111999.51107143,113456.32714286,113456.32714286,TP3,1.465,0.07,1.395,1,12616,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12709,UNKNOWN,2025-10-11 21:00:00,2025-10-11,LIQUIDITY_SWEEP,Long,84.9191,84.9191,sweep_low;reclaim,8.1407,-1.225,-0.0851,0.2355,21,5,0,4.6835,0.8614,False,False,0.1554,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-11 21:15:00,2025-10-11 22:30:00,NEXT_BAR_OPEN_REALISTIC,109995.0,110109.61071429,110384.67642857,110659.74214286,111003.57428571,111003.57428571,TP3,1.465,0.07,1.395,5,12715,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12782,UNKNOWN,2025-10-12 15:15:00,2025-10-12,LIQUIDITY_SWEEP,Short,86.3092,86.3092,sweep_high;reclaim,67.7481,0.5268,2.405,0.0459,15,6,0,0.4946,3.6224,False,False,0.8799,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-12 15:30:00,2025-10-12 15:45:00,NEXT_BAR_OPEN_REALISTIC,113100.0,113100.0,112633.28321429,112303.83607143,111892.02714286,113100.0,BE_AFTER_TP1,0.2975,0.07,0.2275,1,12784,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12861,UNKNOWN,2025-10-13 11:00:00,2025-10-13,LIQUIDITY_SWEEP,Long,88.0979,88.0979,sweep_low;reclaim,23.4472,0.449,1.2371,0.3951,11,0,2,3.4909,0.4487,False,False,0.1139,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-13 11:15:00,2025-10-13 11:15:00,NEXT_BAR_OPEN_REALISTIC,114498.0,114210.96428571,114741.98035714,114914.20178571,115129.47857143,114210.96428571,SL,-1.0,0.07,-1.07,0,12862,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
12940,UNKNOWN,2025-10-14 06:45:00,2025-10-14,LIQUIDITY_SWEEP,Long,90.0652,90.0652,sweep_low;reclaim,28.6892,-1.8046,2.7917,0.1816,6,1,3,5.5739,0.4042,False,False,0.0676,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-14 07:00:00,2025-10-14 07:30:00,NEXT_BAR_OPEN_REALISTIC,111933.4,111479.44285714,112319.26357143,112591.63785714,112932.10571429,111479.44285714,SL,-1.0,0.07,-1.07,2,12943,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
13064,UNKNOWN,2025-10-15 13:45:00,2025-10-15,LIQUIDITY_SWEEP,Long,91.0702,91.0702,sweep_low;reclaim,23.7174,-0.7782,2.2419,0.0812,13,2,1,4.3096,0.5628,False,False,0.1155,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS,2025-10-15 14:00:00,2025-10-15 14:30:00,NEXT_BAR_OPEN_REALISTIC,111338.9,111445.05892857,111699.84035714,111954.62178571,112273.09857143,111445.05892857,BE_AFTER_TP1,0.805,0.07,0.735,2,13067,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
