ts,open,high,low,close,volume,quote
1771074000000,69602.20,69734.00,69163.70,69430.10,12223.314,848857132.62350
1771077600000,69430.00,69825.00,69295.00,69667.30,6006.689,417856086.67030
1771081200000,69667.30,70010.60,69528.30,69754.20,5019.742,350294745.88430
1771084800000,69754.20,69787.30,69259.10,69731.30,7558.442,525574959.06460
1771088400000,69731.20,69903.30,69581.90,69710.90,3909.046,272629128.46320
1771092000000,69710.90,69832.00,69641.60,69741.00,2188.209,152608757.03280
1771095600000,69741.10,69897.10,69573.80,69849.00,2297.747,160348489.63140
1771099200000,69848.90,69999.00,69682.00,69987.40,3403.725,237831057.37540
1771102800000,69987.50,70230.60,69600.00,69896.40,6008.469,420180024.26940
1771106400000,69896.40,70065.00,69737.00,69927.30,2899.885,202695844.40150
1771110000000,69927.30,69984.60,69678.10,69795.40,3699.502,258288673.28640
1771113600000,69795.40,69827.30,69562.00,69743.40,3238.879,225685486.43850
1771117200000,69743.40,69872.10,69316.00,69684.90,4637.493,322542190.24320
1771120800000,69684.90,69726.90,69325.90,69450.60,2795.265,194249730.99630
1771124400000,69450.60,69967.40,69212.20,69926.00,7900.260,550100517.12440
1771128000000,69925.90,70499.80,69925.90,70157.00,11091.112,778568543.60620
1771131600000,70156.90,70467.80,70101.50,70235.90,3563.703,250507387.07850
1771135200000,70235.90,70514.80,70150.00,70370.20,3469.854,244083548.94790
1771138800000,70370.20,70907.70,70275.50,70784.00,8122.703,574204763.53650
1771142400000,70784.00,70938.50,70114.80,70405.10,9186.136,647375873.82020
1771146000000,70405.10,70628.00,70330.70,70382.50,3031.758,213691471.13060
1771149600000,70382.50,70487.80,70166.90,70389.50,3119.240,219392227.73400
1771153200000,70389.60,70514.60,70237.10,70268.70,2979.669,209569808.07680
1771156800000,70268.60,70391.00,69266.10,69284.90,13184.430,921056866.45490
1771160400000,69285.00,69593.20,68741.40,68907.20,17152.700,1186048272.64980
1771164000000,68907.20,69180.00,68811.50,69140.00,6859.823,473534440.44530
1771167600000,69139.90,69230.00,68845.00,69068.10,4590.096,316893908.86910
1771171200000,69068.10,69074.00,68753.00,68977.60,4280.153,295040821.69330
1771174800000,68977.60,69050.40,68152.00,68607.80,10221.126,700769314.48200
1771178400000,68607.80,68770.90,68313.60,68420.00,7148.019,489882246.38580
1771182000000,68420.00,68542.60,68029.60,68263.60,8934.921,610042139.84930
1771185600000,68263.70,68535.40,68100.20,68420.10,2740.043,187321234.61590
1771189200000,68420.10,68934.00,68420.10,68809.00,4572.847,314313318.63730
1771192800000,68809.00,69049.20,68756.30,68962.20,2987.689,205915424.34640
1771196400000,68962.20,68962.20,68291.10,68796.90,5442.211,373190590.74760
1771200000000,68796.90,69033.60,68656.90,68810.40,3489.707,240252811.94960
1771203600000,68810.40,69010.00,68409.30,68590.80,3231.459,221926653.82580
1771207200000,68590.80,68697.90,68210.80,68295.10,3433.838,234874750.77430
1771210800000,68295.20,68439.90,68112.20,68392.60,3282.435,224120170.49700
1771214400000,68392.60,68869.80,68385.00,68832.40,3560.902,244492515.17970
1771218000000,68832.40,68860.70,68255.00,68350.10,3036.166,207820128.77400
1771221600000,68350.10,68496.90,68183.30,68414.80,2336.176,159704405.28780
1771225200000,68414.80,68637.10,68330.40,68552.40,3390.245,232255688.50940
1771228800000,68552.50,68769.50,68503.20,68724.50,2757.790,189354799.84160
1771232400000,68724.50,69029.90,68707.00,68961.10,4388.670,302359802.28930
1771236000000,68961.00,68961.00,68656.90,68762.00,2408.932,165749645.06550
1771239600000,68762.00,68899.30,68300.00,68769.40,6290.391,431448138.20990
1771243200000,68769.40,69826.00,68769.00,69739.30,15011.463,1041617307.66550
1771246800000,69739.30,70110.90,68180.00,68355.60,25343.395,1748419789.09260
1771250400000,68355.50,68684.40,68208.60,68386.70,8923.954,610597499.89240
1771254000000,68386.60,68578.40,67250.00,67505.50,20303.632,1374658905.40040
1771257600000,67505.50,67950.00,67475.00,67854.00,7786.366,527248437.09860
1771261200000,67854.10,68048.30,67557.20,67917.20,4993.367,338796300.92070
1771264800000,67917.20,68221.70,67800.00,67833.00,5756.956,391634071.35840
1771268400000,67833.00,68108.90,67785.40,67883.60,2130.030,144731185.48440
1771272000000,67883.50,68544.00,67788.60,68508.90,5435.593,370714553.60090
1771275600000,68508.90,68928.60,68400.00,68835.10,4982.790,341680876.10940
1771279200000,68835.20,68870.70,68471.00,68561.10,3838.864,263643435.41560
1771282800000,68561.10,68962.10,68508.00,68862.50,3466.627,238250363.15940
1771286400000,68862.60,69033.00,68667.10,68849.90,3837.321,264255231.31510
1771290000000,68849.90,68972.30,68537.00,68582.60,3318.034,228209834.51950
1771293600000,68582.70,69228.60,68350.00,68806.30,5999.397,413148496.35140
1771297200000,68806.30,68832.70,68435.70,68443.60,3323.125,228016574.02840
1771300800000,68443.60,68681.80,68251.00,68450.10,3559.070,243633150.92270
1771304400000,68450.00,68485.10,67854.20,68207.30,6793.287,462572960.04780
1771308000000,68207.20,68496.40,68191.90,68370.80,2312.074,158046113.56740
1771311600000,68370.70,68451.80,68133.10,68353.40,2771.063,189290136.28860
1771315200000,68353.40,68445.80,68093.00,68140.00,2540.194,173351253.85000
1771318800000,68139.90,68277.00,67951.60,68087.10,3457.198,235297376.05790
1771322400000,68087.00,68164.60,67655.00,67822.10,5253.726,356504271.57310
1771326000000,67822.10,67905.80,67656.50,67824.40,3948.353,267733960.77180
1771329600000,67824.30,68272.50,67795.00,67893.20,6084.282,414051689.17080
1771333200000,67893.30,68350.00,67700.30,68105.30,7085.474,482116793.49790
1771336800000,68105.30,68319.50,66676.10,66846.70,21218.988,1427762163.55530
1771340400000,66846.80,67381.50,66588.00,67363.60,16794.164,1124937544.76680
1771344000000,67363.60,68127.90,67286.40,67493.10,15426.984,1044879964.68550
1771347600000,67493.10,67697.20,66824.50,67208.60,10398.168,698825961.65830
1771351200000,67208.50,68209.00,67088.70,68063.30,9173.279,621636125.41800
1771354800000,68063.30,68220.10,67703.50,67766.90,5922.669,402422864.94980
1771358400000,67766.90,67896.10,67426.40,67719.30,4106.759,277851071.44600
1771362000000,67718.00,67897.60,67500.00,67642.40,2203.405,149094487.82010
1771365600000,67642.40,67755.00,67473.20,67498.20,1511.448,102166712.25270
1771369200000,67498.10,67592.80,67355.70,67475.90,2146.660,144809044.73220
1771372800000,67475.90,67595.50,67241.70,67263.90,2525.282,170233833.34070
1771376400000,67267.00,67346.50,66850.10,67137.20,5545.605,371955997.87320
1771380000000,67137.20,67398.20,67115.20,67297.90,2734.463,183955273.80330
1771383600000,67298.00,67683.40,67294.70,67590.20,3054.107,206232887.98130
1771387200000,67590.30,67872.80,67456.60,67790.90,3496.315,236514484.76570
1771390800000,67790.90,67909.90,67572.00,67613.40,3560.920,241181205.22600
1771394400000,67613.30,67948.00,67577.00,67813.50,2411.858,163539783.18630
1771398000000,67813.60,68190.20,67655.90,68078.40,4282.272,291116803.35620
1771401600000,68078.50,68438.00,68033.00,68099.90,7161.381,488459599.26340
1771405200000,68099.90,68249.20,67966.00,68128.40,3514.590,239468489.23740
1771408800000,68128.40,68153.70,67704.00,67771.20,4581.366,311100372.08530
1771412400000,67771.20,67781.40,67037.20,67345.40,12045.744,811224330.54910
1771416000000,67345.40,67658.00,67312.00,67429.80,4101.002,276783871.36020
1771419600000,67429.90,67566.40,67007.00,67202.20,5965.911,401434128.91560
1771423200000,67202.30,67329.90,66666.20,67190.50,12931.349,867037869.12970
1771426800000,67190.40,68336.00,67159.50,67671.00,20144.567,1365314580.64620
1771430400000,67671.10,67684.60,66933.00,67104.80,13995.137,940388106.66370
1771434000000,67104.80,67455.70,67021.80,67156.30,5566.242,373853247.54210
1771437600000,67156.60,67203.70,66129.60,66327.20,15106.978,1006205539.38280
1771441200000,66327.20,66588.00,65826.10,66138.20,13685.695,905726246.69680
1771444800000,66138.30,66528.80,66098.90,66230.20,7627.587,505574834.65810
1771448400000,66230.30,66466.80,65993.10,66300.60,5568.422,368876551.22670
1771452000000,66300.50,66451.50,66192.70,66379.00,1860.076,123369600.28560
1771455600000,66379.00,66472.60,66240.00,66422.80,2506.522,166354622.38010
1771459200000,66422.80,66573.60,66301.80,66410.70,2414.967,160436522.64690
1771462800000,66410.80,66842.60,66407.90,66830.30,4017.947,267904253.51290
1771466400000,66830.40,66933.00,66610.50,66800.70,3376.350,225462998.74410
1771470000000,66800.80,66975.00,66690.10,66950.40,2140.167,143093630.22470
1771473600000,66950.40,67042.30,66721.70,66776.40,3540.004,236748152.44380
1771477200000,66776.50,66867.70,66651.80,66847.60,2124.787,141811516.03730
1771480800000,66847.60,67275.40,66836.50,67123.80,4125.633,276754584.70430
1771484400000,67123.80,67299.40,67001.60,67180.40,3197.407,214713426.95340
1771488000000,67180.40,67180.40,66769.00,66937.70,4992.942,334209089.53890
1771491600000,66937.70,67173.80,66724.60,66811.80,4295.724,287573301.76460
1771495200000,66811.70,66942.50,66711.60,66810.10,2682.196,179243746.90100
1771498800000,66810.00,66907.40,66431.10,66468.90,5663.747,377342981.25950
1771502400000,66468.80,66655.50,66272.40,66489.60,6977.581,463938712.05320
1771506000000,66489.50,66529.40,65716.70,65871.20,15683.408,1036490930.50930
1771509600000,65871.20,66635.50,65595.70,66381.90,17468.809,1154655122.85210
1771513200000,66382.00,66723.00,65931.20,66362.70,13215.867,875922616.23960
1771516800000,66362.60,66494.70,65863.80,66267.60,8870.021,587468887.99730
1771520400000,66267.60,67035.00,66140.90,66336.10,12509.252,833351103.78460
1771524000000,66336.00,67067.30,66215.10,67003.20,11054.245,737897634.17840
1771527600000,67003.20,67174.00,66667.00,67022.90,6888.180,461045057.15950
1771531200000,67022.80,67147.80,66784.30,67118.70,4095.459,274389712.91450
1771534800000,67118.60,67144.00,66867.50,66893.20,2482.746,166360650.30180
1771538400000,66893.10,66975.90,66618.20,66873.90,3481.079,232467677.86500
1771542000000,66873.90,66997.90,66784.10,66974.00,2134.083,142782037.59950
1771545600000,66973.90,67490.00,66912.40,67190.10,7309.963,491511049.91000
1771549200000,67190.20,67326.00,67115.20,67249.20,3013.908,202622295.69450
1771552800000,67249.30,67318.90,67137.50,67208.10,2188.245,147135466.36830
1771556400000,67208.00,67466.80,67206.60,67327.20,3650.977,245864429.97040
1771560000000,67327.20,67359.30,67079.30,67228.40,4206.018,282780125.43370
1771563600000,67228.50,67999.90,67166.10,67756.00,10525.630,712252509.58850
1771567200000,67756.10,67865.20,67612.90,67809.40,4648.200,314959375.66670
1771570800000,67809.50,67956.30,67704.50,67794.70,3751.544,254504902.69120
1771574400000,67794.80,67920.00,67716.60,67839.90,2681.315,181816853.49750
1771578000000,67839.80,68199.40,67839.80,68174.10,7335.101,499536293.74560
1771581600000,68174.20,68283.70,67733.80,67909.70,7861.981,535101389.91250
1771585200000,67909.80,67945.10,67250.00,67290.50,9755.627,659792783.40770
1771588800000,67290.40,67577.10,67222.70,67498.90,7385.525,497736920.33580
1771592400000,67498.90,67503.30,66408.10,66784.80,27320.453,1826042614.22180
1771596000000,66784.80,67299.90,66629.90,67043.20,15720.310,1052708640.96520
1771599600000,67043.20,68099.90,66500.80,67547.60,38584.584,2597048659.81350
1771603200000,67547.60,67888.00,67253.00,67763.20,13764.663,930476988.08620
1771606800000,67763.20,67763.20,66915.00,67582.00,23395.274,1573621446.36080
1771610400000,67581.90,67998.90,67437.60,67901.10,11853.491,802544817.08700
1771614000000,67901.00,67983.00,67506.80,67616.50,4978.617,336994759.39320
1771617600000,67616.50,67800.00,67486.60,67719.70,3337.430,225817961.44160
1771621200000,67719.40,67816.40,67600.00,67792.30,3179.969,215362069.79500
1771624800000,67792.30,68115.90,67603.20,68049.80,4592.295,311881114.96680
1771628400000,68049.80,68220.00,67880.00,67979.30,4262.851,289997750.99340
1771632000000,67979.30,68023.70,67745.30,67805.20,3433.568,233117910.46960
1771635600000,67805.10,67981.70,67805.10,67916.10,1705.546,115790610.45950
1771639200000,67916.20,68079.00,67875.30,67970.30,1973.738,134196282.97410
1771642800000,67970.30,67970.50,67488.90,67637.00,6371.533,431199997.52160
1771646400000,67636.90,67823.10,67555.20,67782.20,2706.041,183099115.84420
1771650000000,67782.30,67859.20,67757.10,67827.10,1563.808,106048738.19840
1771653600000,67827.20,67899.00,67711.40,67759.50,1514.282,102670193.62360
1771657200000,67759.60,67852.50,67712.60,67821.00,1050.925,71254870.84330
1771660800000,67821.00,68047.50,67776.20,68016.90,2736.752,185925819.83940
1771664400000,68016.90,68280.00,67933.30,68115.80,7484.627,510151610.71640
1771668000000,68115.70,68221.60,68108.60,68184.60,2217.915,151187784.99390
1771671600000,68184.60,68259.40,68045.50,68060.90,3985.621,271645194.51860
1771675200000,68061.00,68186.90,67882.80,68175.90,5452.278,370707527.40830
1771678800000,68175.90,68250.00,68073.00,68223.30,2021.150,137770274.05950
1771682400000,68223.30,68651.40,68146.60,68416.60,10117.936,692570404.75070
1771686000000,68416.60,68687.00,68382.70,68571.50,4347.469,297921282.63560
1771689600000,68571.50,68599.30,68066.00,68292.40,8096.719,552949854.25170
1771693200000,68292.30,68444.40,68156.40,68408.80,2897.726,197951023.59750
1771696800000,68408.80,68616.80,68339.50,68547.20,3353.440,229659670.89750
1771700400000,68547.30,68632.50,68490.00,68516.30,2162.678,148267070.30580
1771704000000,68516.30,68568.10,68114.40,68180.90,3241.815,221588647.05410
1771707600000,68180.90,68373.60,68152.20,68351.00,2122.309,144904339.18930
1771711200000,68351.10,68412.90,67860.00,67936.60,4302.123,292914887.24150
1771714800000,67936.70,68095.40,67900.80,67933.10,2635.494,179182676.70470
1771718400000,67933.20,68035.70,67763.70,67912.00,2995.986,203350072.26570
1771722000000,67912.00,68147.60,67902.60,68132.30,2782.492,189321435.32270
1771725600000,68132.30,68198.50,67836.70,67871.50,3333.311,226627751.24210
1771729200000,67871.50,68031.70,67781.20,68010.50,3389.282,230156025.58370
1771732800000,68010.50,68060.00,67931.00,67950.20,1721.132,117032250.83980
1771736400000,67950.20,67983.30,67850.40,67944.50,1744.866,118488950.85760
1771740000000,67944.50,68204.30,67933.90,68006.40,3623.535,246636206.94850
1771743600000,68006.30,68067.20,67954.60,67973.00,1853.053,126009072.84990
1771747200000,67973.00,67986.90,67877.00,67909.30,2839.387,192907791.52680
1771750800000,67909.30,68081.90,67909.30,68022.40,1792.941,121918779.60250
1771754400000,68022.40,68134.00,67982.30,68096.60,2034.918,138500801.16340
1771758000000,68096.60,68220.00,68096.60,68183.40,2418.754,164885415.53780
1771761600000,68183.40,68205.10,67836.40,67892.40,4777.343,324688473.02250
1771765200000,67892.40,68011.40,67538.00,67622.40,8419.020,570097209.16010
1771768800000,67622.30,67664.10,67310.60,67420.10,9264.553,625389656.38540
1771772400000,67420.00,67800.00,67275.00,67659.90,8713.428,588796214.58040
1771776000000,67660.00,67712.00,67486.20,67601.60,2777.038,187659751.95670
1771779600000,67601.70,67602.50,67150.00,67365.00,6481.384,436420045.40930
1771783200000,67364.90,67444.50,67288.90,67392.30,2383.208,160548639.54700
1771786800000,67392.20,67458.50,67372.60,67402.20,1339.505,90307967.69750
1771790400000,67402.10,67464.30,67324.10,67374.90,1764.705,118919933.28140
1771794000000,67375.00,67617.00,67375.00,67576.20,1649.612,111370942.40480
1771797600000,67576.20,67728.00,67450.10,67631.20,2858.429,193191112.77110
1771801200000,67631.20,67707.70,67435.50,67613.50,3385.540,228688792.43590
1771804800000,67613.60,67655.80,66680.10,66705.80,8139.611,546392831.46750
1771808400000,66705.80,66705.80,64232.80,64387.20,58774.078,3836457036.66000
1771812000000,64387.20,64877.20,64273.80,64742.40,14329.587,926273136.72210
1771815600000,64742.50,65071.70,64658.00,64894.00,7843.597,508699453.54220
1771819200000,64894.10,64989.90,64628.50,64777.30,4946.411,320560418.68490
1771822800000,64777.20,65189.30,64768.80,65031.90,6877.930,447170960.20660
1771826400000,65031.90,65775.00,64990.80,65717.70,11459.287,749680570.08380
1771830000000,65717.70,65980.00,65597.50,65915.80,8197.238,539331752.93980
1771833600000,65915.70,65922.90,65534.60,65639.00,6455.790,424014160.10890
1771837200000,65639.00,66432.90,65633.80,66374.80,11681.811,772326008.13990
1771840800000,66374.90,66574.50,66182.40,66291.10,7254.377,481395336.63970
1771844400000,66291.20,66462.10,66072.50,66170.80,5334.809,353278704.69810
1771848000000,66170.80,66490.00,65860.90,66249.90,10192.338,674562233.58260
1771851600000,66250.00,66397.80,66067.70,66099.90,6492.762,429890692.99840
1771855200000,66099.90,66234.60,65500.00,65895.50,16521.430,1088474386.99660
1771858800000,65895.60,66240.40,65556.60,65633.10,10861.521,715114477.36410
1771862400000,65633.10,65701.20,65155.00,65343.10,13293.019,869635212.89780
1771866000000,65343.00,65431.40,64111.80,64787.30,21891.512,1415460073.53400
1771869600000,64787.20,65149.00,64553.30,64602.90,10623.736,688477108.93020
1771873200000,64602.90,64822.90,64050.00,64273.90,11253.569,724437647.70060
1771876800000,64273.90,64460.00,63860.00,64445.90,10007.410,641786636.77580
1771880400000,64445.90,64758.00,64427.50,64554.60,5109.025,329927965.68800
1771884000000,64554.60,64989.00,64526.90,64694.30,5115.153,331604017.79780
1771887600000,64694.40,64873.60,64484.20,64625.80,4495.295,290801699.62790
1771891200000,64625.80,64980.00,64625.70,64910.20,4047.921,262461833.79730
1771894800000,64910.20,64910.20,63375.60,64131.00,22474.378,1439809129.71090
1771898400000,64131.00,64480.00,63962.20,64080.30,6227.529,399638758.39580
1771902000000,64080.20,64080.20,63303.90,63570.50,12030.927,765955950.59780
1771905600000,63570.50,63606.30,62818.00,63338.20,18580.850,1173615820.50020
1771909200000,63338.10,63514.40,62655.00,63067.50,12128.199,763864328.07890
1771912800000,63067.50,63290.90,62848.50,63050.40,6001.515,378741166.05520
1771916400000,63050.40,63333.00,62885.40,63155.30,6451.535,407338653.68720
1771920000000,63155.40,63432.40,62965.20,63357.20,5545.127,350705323.03880
1771923600000,63357.20,63384.00,62900.00,63213.30,5799.677,366071145.19960
1771927200000,63213.40,63341.60,63068.60,63250.00,3115.546,196937129.02410
1771930800000,63250.00,63295.90,63027.00,63192.20,3404.000,214986871.72460
1771934400000,63192.10,63319.20,62923.00,62936.00,5583.868,352432381.26300
1771938000000,62935.90,63083.70,62401.70,62877.00,16775.853,1053980529.76240
1771941600000,62877.00,63807.50,62727.00,63422.00,19172.078,1212903651.61150
1771945200000,63422.00,63993.10,63270.60,63933.40,14213.937,905471163.87980
1771948800000,63933.40,64388.00,63664.80,64227.30,17533.603,1122708272.08570
1771952400000,64227.40,64491.00,64013.50,64188.80,10364.420,666012424.73390
1771956000000,64188.80,64478.50,63850.00,64395.10,8711.554,559568530.40620
1771959600000,64395.10,64719.10,64214.30,64405.40,7655.551,493262084.38680
1771963200000,64405.40,64566.50,64281.50,64430.80,3535.966,227821843.44730
1771966800000,64430.80,64430.80,63769.20,64009.20,7279.071,466119246.80640
1771970400000,64009.20,64200.00,63943.50,64091.80,2811.420,180197265.78570
1771974000000,64091.80,64217.20,63821.50,64031.30,3706.044,237259252.50650
1771977600000,64031.40,64288.00,63876.00,64188.90,3357.423,215159993.07800
1771981200000,64189.00,66283.10,64106.00,65860.40,33987.242,2229904157.20680
1771984800000,65860.40,66279.10,65817.20,65852.00,10049.211,663804050.83260
1771988400000,65852.00,65928.70,65310.50,65361.70,9461.209,620201588.09230
1771992000000,65361.70,65627.50,65053.90,65427.90,7601.452,497145822.27630
1771995600000,65428.00,65488.20,64720.40,64847.90,9492.636,616947979.21440
1771999200000,64847.90,65098.50,64828.80,64862.60,4110.235,267054336.54650
1772002800000,64862.60,65160.40,64735.50,65001.10,5408.190,351496159.52240
1772006400000,65001.20,65550.00,64929.70,65490.90,6516.588,425511603.94240
1772010000000,65491.00,65674.10,65389.40,65524.20,5041.966,330254032.62560
1772013600000,65524.20,65640.00,65303.70,65364.40,3393.598,222003672.69900
1772017200000,65364.50,65457.30,65161.00,65396.70,4109.429,268335700.28710
1772020800000,65396.60,66222.00,65280.10,66038.70,12344.160,812524152.74460
1772024400000,66038.70,66687.10,65987.30,66209.50,16065.453,1064795862.39960
1772028000000,66209.50,66985.50,66179.20,66936.90,17904.632,1191372456.20570
1772031600000,66936.70,67548.00,66680.00,67362.30,23031.077,1546277178.56970
1772035200000,67362.40,68300.50,67354.20,68249.90,20141.855,1366346790.37980
1772038800000,68249.90,68842.00,67977.70,68625.60,21743.254,1488993815.79350
1772042400000,68625.60,69531.30,68340.00,69293.30,23250.448,1605380714.55540
1772046000000,69293.30,69375.10,68720.80,69005.20,12030.281,829762921.13010
1772049600000,69005.20,69350.00,68567.90,69104.90,11219.910,773461622.78360
1772053200000,69104.90,69999.00,68720.00,68874.20,16882.927,1168970041.20120
1772056800000,68874.20,69149.70,68014.80,68402.00,10522.275,721190191.25400
1772060400000,68402.00,68665.20,67557.00,67952.50,11573.367,787651652.07100
1772064000000,67952.50,68504.30,67690.10,68294.40,9314.348,634969947.08480
1772067600000,68294.30,68666.00,68172.60,68213.90,5815.129,397842259.73930
1772071200000,68213.90,68346.40,67756.80,68219.20,5909.991,401973297.11610
1772074800000,68219.10,68350.00,68003.70,68187.50,3139.778,213987541.39640
1772078400000,68187.40,68850.00,68150.00,68533.10,6339.379,434711934.20910
1772082000000,68533.10,68534.30,68080.00,68408.20,5313.482,362916178.88080
1772085600000,68408.30,68487.80,68025.50,68146.10,3448.274,235262551.37850
1772089200000,68146.10,68269.90,67780.00,67800.00,4904.038,333478716.53200
1772092800000,67800.00,68218.30,67750.00,67923.30,5660.488,384850319.05000
1772096400000,67923.40,68617.30,67900.00,68553.00,7564.554,516873563.15270
1772100000000,68553.00,68689.70,68221.90,68271.90,5677.056,388418636.50000
1772103600000,68272.00,68371.30,67952.00,68025.20,4131.917,281556612.04610
1772107200000,68025.20,68270.90,67968.20,68140.90,4562.323,310902320.44220
1772110800000,68140.90,68187.00,67810.20,67877.80,5085.134,345874550.55430
1772114400000,67877.80,68263.50,67235.80,67659.80,18560.813,1256401135.30320
1772118000000,67659.80,67707.80,66730.70,67353.40,22208.114,1491706554.23120
1772121600000,67353.30,67558.70,66462.00,66617.30,17506.162,1172023353.35930
1772125200000,66617.30,67026.80,66567.90,66795.50,9250.342,617977124.17170
1772128800000,66795.40,67347.40,66536.10,67268.90,10783.800,722943828.43000
1772132400000,67268.80,67888.00,67246.30,67550.70,9781.421,660912502.25870
1772136000000,67550.70,67790.10,67250.30,67386.50,5013.719,338503003.46590
1772139600000,67386.60,67549.90,67114.00,67432.10,3217.343,216647689.58970
1772143200000,67432.10,67592.90,67269.10,67531.40,2128.634,143578143.86600
1772146800000,67531.30,67618.10,67352.30,67448.20,2520.816,170106249.59970
1772150400000,67448.10,67502.90,66959.00,67190.30,5416.236,363901058.06300
1772154000000,67190.30,67344.60,66841.60,67315.90,7510.213,503944075.26230
1772157600000,67315.90,67500.00,67220.00,67226.50,4414.605,297414876.78950
1772161200000,67226.40,67670.00,67050.00,67557.40,4966.812,334476377.50540
1772164800000,67557.40,68188.80,67533.80,67709.20,11610.448,787540115.19140
1772168400000,67709.10,67887.90,67634.00,67685.80,3511.289,237880741.39990
1772172000000,67685.80,67787.30,67470.00,67617.10,3421.470,231395342.37130
1772175600000,67617.10,67733.70,67417.40,67644.10,4247.954,287001908.76960
1772179200000,67644.10,68050.00,67618.50,67897.40,5538.297,375882789.72660
1772182800000,67897.50,68127.80,67245.00,67318.40,8171.319,553147516.19850
1772186400000,67318.30,67381.00,66540.40,66575.10,17347.378,1160068237.51000
1772190000000,66575.20,66762.60,65923.00,66094.10,19157.119,1269809283.73940
1772193600000,66094.00,66198.00,65714.20,65902.40,10737.721,707723160.45890
1772197200000,65902.50,66320.00,65626.10,66240.00,15499.709,1022891085.49830
1772200800000,66240.00,66300.00,65656.00,65855.50,16692.908,1101481989.28510
1772204400000,65855.40,66289.80,65804.80,66072.60,10996.948,726379091.37780
1772208000000,66072.50,66095.20,65433.20,65449.30,13536.014,889792845.38900
1772211600000,65449.30,65724.30,65080.00,65673.00,12844.531,840054044.29550
1772215200000,65672.90,65772.40,65180.00,65284.80,6397.309,418890504.69110
1772218800000,65284.80,65433.70,65135.30,65365.40,4953.940,323494698.44550
1772222400000,65365.40,65638.00,65365.40,65564.20,4137.960,271199409.03360
1772226000000,65564.30,65721.60,65366.50,65502.30,3322.086,217863217.79490
1772229600000,65502.20,65647.20,64875.60,65609.00,7159.562,467199649.54610
1772233200000,65609.00,65921.70,65517.60,65836.00,4365.536,287220415.63950
1772236800000,65836.00,65990.00,65681.90,65906.30,3731.321,245757673.59230
1772240400000,65906.30,65943.60,65701.20,65747.20,2477.010,163049816.75430
1772244000000,65747.30,65994.70,65734.20,65926.90,1986.768,130918635.46370
1772247600000,65927.00,65949.70,65700.90,65763.80,2469.945,162565344.67320
1772251200000,65763.80,65786.80,65441.00,65632.00,4292.979,281691345.09470
1772254800000,65632.10,65700.00,65462.10,65558.60,2751.317,180383591.69880
1772258400000,65558.60,65560.00,62979.50,63173.80,43103.630,2766509810.47270
1772262000000,63173.80,64298.70,62981.20,63788.40,27050.351,1722992765.04740
1772265600000,63787.40,63851.30,63356.10,63439.70,11400.498,724887112.10080
1772269200000,63439.60,63923.60,63313.90,63621.40,7329.197,466366251.08360
1772272800000,63621.30,64030.00,63377.50,63964.50,7531.393,480211545.91690
1772276400000,63964.50,64267.90,63736.00,63810.40,9652.625,617996687.96940
1772280000000,63810.40,64053.30,63782.20,63980.00,4061.843,259653360.12810
1772283600000,63979.90,65190.00,63865.60,65069.50,19174.396,1238242743.65110
1772287200000,65069.50,65335.80,64239.30,64402.40,22265.916,1442338609.25500
1772290800000,64402.50,64991.80,64175.80,64800.00,10106.884,652549046.95380
1772294400000,64800.10,65170.50,64635.00,65053.80,5441.518,353371681.00210
1772298000000,65053.70,65581.30,64800.00,65395.40,7093.869,461820587.55230
1772301600000,65395.30,66165.80,65139.40,65873.00,11466.289,752480449.00660
1772305200000,65872.90,66642.80,65557.30,66318.10,15159.578,1003162536.09780
1772308800000,66318.10,67138.00,66150.00,66918.60,12499.792,834081166.21720
1772312400000,66918.60,67009.90,66329.70,66684.80,10109.567,673639352.90900
1772316000000,66684.80,67735.00,66579.10,67081.40,11439.266,768707756.36910
1772319600000,67081.40,67183.30,66688.30,66937.10,5326.834,356568486.58540
1772323200000,66937.00,67089.60,66578.30,66755.60,5453.855,364278666.15580
1772326800000,66755.50,67686.70,65812.00,67311.60,22231.963,1485682589.08910
1772330400000,67311.70,68189.00,67305.20,67588.30,21306.568,1445351587.08690
1772334000000,67588.30,67793.40,67351.00,67474.70,7567.478,511193166.02030
1772337600000,67474.80,67582.20,67017.40,67313.00,7115.379,478727678.75460
1772341200000,67313.10,67547.30,67163.50,67264.20,4624.974,311568760.98800
1772344800000,67264.20,67320.00,66757.20,66890.10,8291.891,555493898.61580
1772348400000,66890.00,67201.20,66757.90,67113.90,4429.365,296854689.27860
1772352000000,67114.00,67275.50,66429.80,66535.00,7870.480,526044902.83850
1772355600000,66535.00,66745.40,66205.80,66380.10,7940.514,527755365.57840
1772359200000,66380.10,66720.20,66160.40,66430.00,6282.750,417584224.94560
1772362800000,66429.90,66638.00,66344.00,66439.00,3236.298,215154403.36060
1772366400000,66439.00,66525.90,66211.60,66270.60,3458.030,229517659.65320
1772370000000,66270.50,67333.00,66100.00,66907.10,13102.466,874833620.41180
1772373600000,66907.20,67280.00,66702.90,66817.50,8503.088,569143605.96310
1772377200000,66817.50,67219.10,66770.20,66810.80,6402.057,429211525.85860
1772380800000,66810.80,67083.00,65777.00,66112.20,14881.785,987760185.07140
1772384400000,66112.20,66200.00,65681.30,65956.80,10459.874,690074544.17390
1772388000000,65956.70,66656.00,65954.20,66288.10,8012.274,531755344.66410
